method,step_nm,rms_nm,sample_reflectivity,sample_visibility_scale,coherence_model,incidence_cos,coherence_class,coherence_quant,lambda_class_nm,lambda1_nm,lambda2_nm,lambda_eff_um,class_visibility,class_visibility_eff,class_photons_per_pixel,class_photons_per_pixel_eff,class_mean_counts_per_pixel_frame,crlb_phi_rad_mean,crlb_phi_rad_median,crlb_phi_rad_p90,crlb_h_nm_mean,crlb_h_nm_median,crlb_h_nm_p90,quant_interferometer,quant_detector_model,quant_visibility,quant_visibility_eff,quant_pairs_per_pixel,quant_pairs_per_pixel_eff,gate_time_s,tau_c_s,eta1,eta2,dark1_hz,dark2_hz,phase_step_sigma_deg,background_drift_frac,amplitude_drift_frac,normalize_frames,hybrid_smooth_sigma_px,recon,rep,Sa_true_nm,Sq_true_nm,Sz_true_nm,Sa_est_nm,Sq_est_nm,Sz_est_nm,bias_Sa_nm,bias_Sq_nm,bias_Sz_nm,rmse_h_nm,step_est_nm,step_err_nm,quant_mean_counts_per_pixel_frame,crlb_phi_coarse_rad_median,crlb_h_coarse_nm_median,quant_target_mean_counts,quant_target_mean_counts_eff,su11_gain
hybrid_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,80001.45687866211,0.2150217458681168,0.20544385102082197,0.2768850524726012,9.10299181142459,8.697509575134468,11.7219881886267,noon2,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,1,63.45540927048641,79.93200411533286,560.8268298638247,63.80920447557693,80.37031090056192,562.7237468216583,0.35379520509051443,0.43830678522906114,1.8969169578336118,9.109847391444081,4.340968239077603,4.340968239077603,30000.80140686035,0.06350835112417658,2.0468027718282573,0.0,0.0,0.0
classical,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,79999.93563842773,0.214125298866164,0.20502275927606847,0.2761161673279983,9.065040534984124,8.679682565643526,11.689437270825396,-,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,2,64.34518646245138,79.68847520541914,509.18388229070416,64.80522777181062,80.3342347243152,518.3099381781736,0.46004130935924464,0.6457595188960534,9.126055887469466,9.059450007869547,7.667885670259639,7.667885670259639,,,,,,
quant_diff,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,79999.93563842773,0.06375989927182182,0.06347055595490209,0.06919016728420263,3324.844195354781,3309.7560057761875,3608.0126960328275,diff,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,2,64.34518646245138,79.68847520541914,509.18388229070416,2661.4137421053088,3331.1068195316193,27615.56569271227,2597.0685556428575,3251.4183443262004,27106.381810421564,3329.5483218515005,-12.04815667499495,-12.04815667499495,29999.967407226562,nan,nan,0.0,0.0,0.0
hybrid_diff,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,79999.93563842773,0.214125298866164,0.20502275927606847,0.2761161673279983,9.065040534984124,8.679682565643526,11.689437270825396,diff,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,2,64.34518646245138,79.68847520541914,509.18388229070416,509.45193446219463,641.3057764348554,5065.005897593027,445.1067479997432,561.6173012294363,4555.822015302322,634.2326183356101,22.798731914749403,22.798731914749403,29999.967407226562,0.06347055595490209,3309.7560057761875,0.0,0.0,0.0
quant_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,79999.93563842773,0.06371291283109547,0.06343913575540064,0.06911690205457087,2.053395565710007,2.044572038292337,2.2275600641696247,noon2,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,2,64.34518646245138,79.68847520541914,509.18388229070416,64.36961400743274,79.72209485023107,509.86762664125325,0.024427544981370043,0.033619644811937285,0.6837443505490909,2.059111339851794,7.868350758496778,7.868350758496778,29999.8994140625,nan,nan,0.0,0.0,0.0
hybrid_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,79999.93563842773,0.214125298866164,0.20502275927606847,0.2761161673279983,9.065040534984124,8.679682565643526,11.689437270825396,noon2,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,2,64.34518646245138,79.68847520541914,509.18388229070416,64.80522777181064,80.3342347243152,518.3099381781736,0.46004130935925786,0.6457595188960534,9.126055887469466,9.059450007869547,7.6678856702596105,7.6678856702596105,29999.8994140625,0.06343913575540064,2.044572038292337,0.0,0.0,0.0
classical,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,79998.85850524902,0.21374882425485628,0.20415900231008294,0.2755658424481627,9.049102401424157,8.643115228899596,11.666139148793404,-,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,3,64.69882142805872,79.9962728428014,496.99731553182613,64.99905059938528,80.43754062288401,520.4381986886406,0.3002291713265679,0.4412677800826156,23.440883156814415,9.087937488225768,2.509107346401248,2.509107346401248,,,,,,
quant_diff,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,79998.85850524902,0.06370880529758233,0.06346074419731684,0.06904732066705999,3322.179832556095,3309.2443587123416,3600.563770434498,diff,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,3,64.69882142805872,79.9962728428014,496.99731553182613,2663.6138293617582,3339.142799739248,26688.575232760926,2598.9150079336996,3259.1465268964466,26191.5779172291,3339.147888439636,65.63398910913895,65.63398910913895,29999.40103149414,nan,nan,0.0,0.0,0.0
hybrid_diff,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,79998.85850524902,0.21374882425485628,0.20415900231008294,0.2755658424481627,9.049102401424157,8.643115228899596,11.666139148793404,diff,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,3,64.69882142805872,79.9962728428014,496.99731553182613,539.2987372665133,674.4432460468786,4966.8679140813865,474.5999158384545,594.4469732040773,4469.870598549561,675.3772113271026,58.96098999211207,58.96098999211207,29999.40103149414,0.06346074419731684,3309.2443587123416,0.0,0.0,0.0
quant_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,79998.85850524902,0.06374793684963738,0.06350306063531946,0.06907002948179873,2.05452435045978,2.0466322653190288,2.2260494138350704,noon2,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,3,64.69882142805872,79.9962728428014,496.99731553182613,64.72528110064152,80.02630314312496,499.23226954478025,0.026459672582806435,0.030030300323562287,2.23495401295411,2.0729668583032894,3.1499122237489114,3.1499122237489114,29999.371841430664,nan,nan,0.0,0.0,0.0
hybrid_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,79998.85850524902,0.21374882425485628,0.20415900231008294,0.2755658424481627,9.049102401424157,8.643115228899596,11.666139148793404,noon2,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,3,64.69882142805872,79.9962728428014,496.99731553182613,64.99905059938527,80.43754062288401,520.4381986886406,0.30022917132655463,0.4412677800826156,23.440883156814415,9.087937488225768,2.5091073464013007,2.5091073464013007,29999.371841430664,0.06350306063531946,2.0466322653190288,0.0,0.0,0.0
classical,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,80001.6263885498,0.21400730797219236,0.2041665271891782,0.2757111861893151,9.060045365136023,8.643433796272907,11.672292307304003,-,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,4,64.64017692465141,79.88821086621266,496.3154119796947,65.01549340932489,80.33833995531047,504.9245120011308,0.37531648467347983,0.4501290890978196,8.609100021436062,8.990765680609707,-16.523606266901034,-16.523606266901034,,,,,,
quant_diff,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,80001.6263885498,0.06373942110464291,0.06353190923270231,0.06907268134554005,3323.7763342688336,3312.955353514966,3601.8862365236496,diff,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,4,64.64017692465141,79.88821086621266,496.3154119796947,2627.2829832701373,3289.901235943995,29418.901317162043,2562.642806345486,3210.013025077782,28922.585905182346,3288.423023672992,-84.31543154819414,-84.31543154819414,30000.951385498047,nan,nan,0.0,0.0,0.0
hybrid_diff,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,80001.6263885498,0.21400730797219236,0.2041665271891782,0.2757111861893151,9.060045365136023,8.643433796272907,11.672292307304003,diff,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,4,64.64017692465141,79.88821086621266,496.3154119796947,508.6366867761401,641.7025469351096,4734.6334196200905,443.99650985148867,561.814336068897,4238.318007640395,635.4973374682435,-66.45580345065409,-66.45580345065409,30000.951385498047,0.06353190923270231,3312.955353514966,0.0,0.0,0.0
quant_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,80001.6263885498,0.06373518206310826,0.06345996493962072,0.06906640278789034,2.0541132780266307,2.04524333948725,2.2259325295668932,noon2,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,4,64.64017692465141,79.88821086621266,496.3154119796947,64.65720334086822,79.92462656646767,499.1637956043674,0.01702641621680434,0.03641570025499956,2.848383624672677,2.0645021998827198,-17.178283128478714,-17.178283128478714,30000.923889160156,nan,nan,0.0,0.0,0.0
hybrid_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,80001.6263885498,0.21400730797219236,0.2041665271891782,0.2757111861893151,9.060045365136023,8.643433796272907,11.672292307304003,noon2,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,4,64.64017692465141,79.88821086621266,496.3154119796947,65.0154934093249,80.33833995531047,504.9245120011309,0.37531648467349304,0.4501290890978196,8.609100021436166,8.990765680609705,-16.523606266901066,-16.523606266901066,30000.923889160156,0.06345996493962072,2.04524333948725,0.0,0.0,0.0
classical,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,80000.17610168457,0.21400217940683106,0.2043619396499333,0.2759380164397307,9.059828246219517,8.651706624785774,11.68189521469265,-,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,5,63.83196241206738,78.72142622258168,497.24798357818315,64.28887303231075,79.29827698770528,504.9519418427837,0.4569106202433761,0.576850765123595,7.703958264600501,9.023916898158637,-16.215916040412594,-16.215916040412594,,,,,,
quant_diff,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,80000.17610168457,0.06377576893107526,0.06352897139710467,0.06909658273192264,3325.6717397055972,3312.802156195879,3603.132605898172,diff,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,5,63.83196241206738,78.72142622258168,497.24798357818315,2655.69357648217,3329.043714902183,25404.685050219126,2591.8616140701024,3250.322288679601,24907.437066640945,3328.6710065100847,-102.04660981099916,-102.04660981099916,30000.074737548828,nan,nan,0.0,0.0,0.0
hybrid_diff,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,80000.17610168457,0.21400217940683106,0.2043619396499333,0.2759380164397307,9.059828246219517,8.651706624785774,11.68189521469265,diff,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,5,63.83196241206738,78.72142622258168,497.24798357818315,509.12869683151405,642.0033336334615,5394.379187569355,445.2967344194467,563.2819074108797,4897.131203991172,640.5658640935563,-66.73388678240026,-66.73388678240026,30000.074737548828,0.06352897139710467,3312.802156195879,0.0,0.0,0.0
quant_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,80000.17610168457,0.06371831706940989,0.06347140299168014,0.06904067248561918,2.053569738236388,2.045611975048481,2.225103270846169,noon2,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,5,63.83196241206738,78.72142622258168,497.24798357818315,63.87207155928567,78.76038872457318,497.3083911896396,0.0401091472183007,0.03896250199149441,0.06040761145641784,2.05505984744471,-16.120752389833285,-16.120752389833285,30000.14727783203,nan,nan,0.0,0.0,0.0
hybrid_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,80000.17610168457,0.21400217940683106,0.2043619396499333,0.2759380164397307,9.059828246219517,8.651706624785774,11.68189521469265,noon2,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,5,63.83196241206738,78.72142622258168,497.24798357818315,64.28887303231075,79.29827698770528,504.95194184278347,0.4569106202433761,0.576850765123595,7.703958264600288,9.023916898158637,-16.215916040412576,-16.215916040412576,30000.14727783203,0.06347140299168014,2.045611975048481,0.0,0.0,0.0
classical,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,79998.9992980957,0.21484368446505187,0.20475754705911392,0.2775363116926213,9.09545354366713,8.668454749454611,11.749559387637397,-,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,6,64.00824378958805,79.81191698851954,520.6375093880803,64.51433111804782,80.4123659661831,548.3065834883434,0.5060873284597655,0.6004489776635621,27.669074100263195,9.068896598896481,-3.5998489577353077,-3.5998489577353077,,,,,,
quant_diff,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,79998.9992980957,0.06376834786807782,0.06353998350617229,0.06913753209000624,3325.284758569928,3313.3763971738326,3605.267964283031,diff,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,6,64.00824378958805,79.81191698851954,520.6375093880803,2652.930506967228,3329.4490589423262,24987.99265460904,2588.92226317764,3249.637141953807,24467.355145220958,3327.86048179963,-99.96468082515663,-99.96468082515663,29999.408309936523,nan,nan,0.0,0.0,0.0
hybrid_diff,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,79998.9992980957,0.21484368446505187,0.20475754705911392,0.2775363116926213,9.09545354366713,8.668454749454611,11.749559387637397,diff,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,6,64.00824378958805,79.81191698851954,520.6375093880803,522.6476941701427,654.3041945634798,5007.363370773964,458.6394503805547,574.4922775749602,4486.725861385884,647.09165100753,-54.44823874696206,-54.44823874696206,29999.408309936523,0.06353998350617229,3313.3763971738326,0.0,0.0,0.0
quant_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,79998.9992980957,0.06372124914425743,0.06346935649126717,0.06917189673934987,2.0536642357130024,2.0455460186404864,2.229332481044712,noon2,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,6,64.00824378958805,79.81191698851954,520.6375093880803,64.03402959599926,79.84555613473563,519.5182494256301,0.025785806411196592,0.03363914621608425,-1.1192599624501445,2.0617500807330837,-3.9520504637276668,-3.9520504637276668,29999.366287231445,nan,nan,0.0,0.0,0.0
hybrid_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,79998.9992980957,0.21484368446505187,0.20475754705911392,0.2775363116926213,9.09545354366713,8.668454749454611,11.749559387637397,noon2,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,6,64.00824378958805,79.81191698851954,520.6375093880803,64.5143311180478,80.4123659661831,548.3065834883433,0.5060873284597522,0.6004489776635621,27.66907410026309,9.068896598896481,-3.599848957735289,-3.599848957735289,29999.366287231445,0.06346935649126717,2.0455460186404864,0.0,0.0,0.0
classical,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,80000.42141723633,0.21393652706342473,0.204473625255696,0.27577377576472467,9.057048840155186,8.65643485890278,11.674942050427116,-,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,7,64.103334789993,79.63279081774465,493.21196767035946,64.33665651366566,80.04766653492828,513.6074156225105,0.23332172367265627,0.41487571718363414,20.39544795215106,8.99815738373166,-7.401457714429468,-7.401457714429468,,,,,,
quant_diff,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,80000.42141723633,0.06372072450907748,0.0633932961903619,0.06911631524472019,3322.801375588713,3305.7271932686454,3604.1615838511493,diff,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,7,64.103334789993,79.63279081774465,493.21196767035946,2631.828461728006,3301.5116386663267,27872.86580798379,2567.725126938013,3221.8788478485817,27379.653840313433,3301.3517175035504,0.06413406014438124,0.06413406014438124,30000.310943603516,nan,nan,0.0,0.0,0.0
hybrid_diff,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,80000.42141723633,0.21393652706342473,0.204473625255696,0.27577377576472467,9.057048840155186,8.65643485890278,11.674942050427116,diff,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,7,64.103334789993,79.63279081774465,493.21196767035946,499.49828473359486,636.6815535032717,5599.325987502693,435.3949499436019,557.0487626855271,5106.114019832334,636.5652614036671,-8.378780800179781,-8.378780800179781,30000.310943603516,0.0633932961903619,3305.7271932686454,0.0,0.0,0.0
quant_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,80000.42141723633,0.06372313160020605,0.06344366664884162,0.06906398783073442,2.0537249051523014,2.0447180638951075,2.225854698212228,noon2,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,7,64.103334789993,79.63279081774465,493.21196767035946,64.12651953163277,79.66727317978025,496.48503349349426,0.023184741639766387,0.034482362035593295,3.2730658231348158,2.031599285016652,-7.731600515925583,-7.731600515925583,30000.247756958008,nan,nan,0.0,0.0,0.0
hybrid_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,80000.42141723633,0.21393652706342473,0.204473625255696,0.27577377576472467,9.057048840155186,8.65643485890278,11.674942050427116,noon2,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,7,64.103334789993,79.63279081774465,493.21196767035946,64.33665651366564,80.04766653492827,513.6074156225105,0.23332172367264303,0.41487571718362093,20.39544795215106,8.998157383731659,-7.4014577144294496,-7.4014577144294496,30000.247756958008,0.06344366664884162,2.0447180638951075,0.0,0.0,0.0
classical,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,79999.03559875488,0.21427409560930258,0.20475726135518035,0.27512802850212886,9.071339877075728,8.668442654117197,11.647604201318288,-,simple,0.6,0.12833445958344983,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,8,62.863164559627535,78.96757030862183,543.477455814894,63.368951377454394,79.55651615658867,570.417732901398,0.5057868178268634,0.5889458479668459,26.940277086504086,9.033077193827095,-7.3776682704035,-7.3776682704035,,,,,,
